id,section,word,correctAnswer,wrong1,wrong2,wrong3,points,explanation
638,48,log,logの意味,近づく,静かな,intentionの意味,1,Section 48 vocabulary
639,48,grave,graveの意味,intentionの意味,かなり,電極,1,Section 48 vocabulary
640,48,exercise,exerciseの意味,journeyの意味,availableの意味,dominateの意味,1,Section 48 vocabulary
641,48,diabetes,diabetesの意味,utterlyの意味,foundationの意味,植物,1,Section 48 vocabulary
642,48,dementia,dementiaの意味,報告する/報告,会社/仲間,countrysideの意味,1,Section 48 vocabulary
643,48,longevity,longevityの意味,possiblyの意味,ポンプ,internetの意味,1,Section 48 vocabulary
644,48,span,spanの意味,outstandingの意味,地球規模の,exhaustedの意味,1,Section 48 vocabulary
645,48,slot,slotの意味,lengthの意味,fancyの意味,voterの意味,1,Section 48 vocabulary
646,49,shape,shapeの意味,analysisの意味,comprehensionの意味,incidentの意味,1,Section 49 vocabulary
647,49,mold,moldの意味,一体にする,invasionの意味,routinelyの意味,1,Section 49 vocabulary
648,49,bend,bendの意味,soreの意味,endlessの意味,contrastの意味,1,Section 49 vocabulary
649,49,twist,twistの意味,定義する,emphasizeの意味,一晩中,1,Section 49 vocabulary
650,49,curve,curveの意味,economicalの意味,原因,真実,1,Section 49 vocabulary
651,49,carve,carveの意味,紹介する,trialの意味,表,1,Section 49 vocabulary
652,49,vertical,verticalの意味,amusementの意味,浅い,conceiveの意味,1,Section 49 vocabulary
653,49,maximum,maximumの意味,slotの意味,comprehensionの意味,飢え,1,Section 49 vocabulary
654,49,important,重要な,似ている,particleの意味,時々,1,Section 49 vocabulary
655,49,profound,profoundの意味,完成させる,firmの意味,stainの意味,1,Section 49 vocabulary
656,49,clinician,clinicianの意味,費用,incidentの意味,grantの意味,1,Section 49 vocabulary
657,49,clinic,clinicの意味,beautyの意味,routinelyの意味,信仰/信頼,1,Section 49 vocabulary
658,49,diagnose,diagnoseの意味,contemporaryの意味,過去の,missionaryの意味,1,Section 49 vocabulary
659,49,scan,scanの意味,spontaneouslyの意味,購入する,身体の,1,Section 49 vocabulary
660,49,analysis,analysisの意味,rigidの意味,かむ,形成する,1,Section 49 vocabulary
661,50,travel,旅行する,確認する,親切/好意,一人で,1,Section 50 vocabulary
662,50,depart,出発する,開催する・持つ,専門家,増加する,1,Section 50 vocabulary
663,50,expedition,expeditionの意味,livelihoodの意味,比較,objectの意味,1,Section 50 vocabulary
664,50,voyage,voyageの意味,普通の,かなり,discloseの意味,1,Section 50 vocabulary
665,50,palace,宮殿,equivalentの意味,含む,mobileの意味,1,Section 50 vocabulary
666,50,ancient,古代の,accompanyの意味,分類する,前向きな,1,Section 50 vocabulary
667,50,primitive,primitiveの意味,harmの意味,lengthの意味,indeedの意味,1,Section 50 vocabulary
668,50,archaeologist,archaeologistの意味,見通し,assignの意味,歴史,1,Section 50 vocabulary
669,50,leather,革,easeの意味,かなり,analysisの意味,1,Section 50 vocabulary
670,50,fur,furの意味,familyの意味,clinicの意味,嫌う,1,Section 50 vocabulary
671,50,tool,toolの意味,方法,問題,strokeの意味,1,Section 50 vocabulary
672,50,instrument,器具/楽器,rhythmの意味,phraseの意味,pileの意味,1,Section 50 vocabulary
673,50,mediterranean,mediterraneanの意味,brilliantの意味,automobileの意味,完成させる,1,Section 50 vocabulary
674,50,mud,mudの意味,congratulationの意味,balanceの意味,analysisの意味,1,Section 50 vocabulary
675,50,dirt,dirtの意味,symbolicの意味,あいまいな,intellectualの意味,1,Section 50 vocabulary
676,50,clay,clayの意味,issueの意味,いくぶん,分類する,1,Section 50 vocabulary
677,50,current,現在の,証拠,implicitの意味,transferの意味,1,Section 50 vocabulary
678,50,currency,currencyの意味,familyの意味,infrastructureの意味,innの意味,1,Section 50 vocabulary
679,50,contemporary,contemporaryの意味,massageの意味,不確かな,tackleの意味,1,Section 50 vocabulary
680,50,escape,逃れる,vocalの意味,確認する,refineの意味,1,Section 50 vocabulary
681,51,cycle,cycleの意味,〜もまたない,easeの意味,sensitiveの意味,1,Section 51 vocabulary
682,51,circle,circleの意味,個人的な,その間,鋭い,1,Section 51 vocabulary
683,51,circulation,circulationの意味,regulationの意味,detailの意味,clinicの意味,1,Section 51 vocabulary
684,51,spontaneously,spontaneouslyの意味,振る舞う,castの意味,germの意味,1,Section 51 vocabulary
685,51,voluntary,voluntaryの意味,適した,brilliantの意味,怒った,1,Section 51 vocabulary
686,51,heap,heapの意味,一体にする,illustrationの意味,outweighの意味,1,Section 51 vocabulary
687,51,pile,pileの意味,geneticの意味,slotの意味,住む,1,Section 51 vocabulary
688,51,array,arrayの意味,statisticの意味,確認する,utterの意味,1,Section 51 vocabulary
689,51,handful,handfulの意味,呼吸する,輸入する,districtの意味,1,Section 51 vocabulary
690,51,fairly,fairlyの意味,medievalの意味,brilliantの意味,乗り物,1,Section 51 vocabulary
691,51,solve,solveの意味,言葉の,recruitの意味,情熱,1,Section 51 vocabulary
692,51,resolve,resolveの意味,linguisticの意味,profileの意味,slideの意味,1,Section 51 vocabulary
693,51,steadily,steadilyの意味,部分的な,countrysideの意味,頼む,1,Section 51 vocabulary
694,51,length,lengthの意味,中心的な,快適さ/慰める,pauseの意味,1,Section 51 vocabulary
695,51,male,男性,tokenの意味,corporateの意味,insertの意味,1,Section 51 vocabulary
696,52,embark,embarkの意味,観察する/守る,infinitelyの意味,boostの意味,1,Section 52 vocabulary
697,52,sail,sailの意味,予備の/空いている,役に立つ,化石,1,Section 52 vocabulary
698,52,navigate,navigateの意味,発生,confrontの意味,納得させる,1,Section 52 vocabulary
699,52,return,戻る,educationalの意味,罰,admireの意味,1,Section 52 vocabulary
700,52,journey,journeyの意味,detectiveの意味,感覚/意味,明らかな,1,Section 52 vocabulary
701,52,commute,commuteの意味,cruelの意味,statisticsの意味,建造物/構造,1,Section 52 vocabulary
702,52,luggage,luggageの意味,revoltの意味,住む,維持する,1,Section 52 vocabulary
703,52,rise,上がる,counterの意味,imaginativeの意味,いらだたせる,1,Section 52 vocabulary
704,52,arise,ariseの意味,contemporaryの意味,前方へ/促進する,implementの意味,1,Section 52 vocabulary
705,52,soar,soarの意味,利益,replyの意味,mergeの意味,1,Section 52 vocabulary
706,52,dawn,dawnの意味,limitationの意味,indeedの意味,費やす,1,Section 52 vocabulary
707,52,migration,移住,roastの意味,distributeの意味,予算,1,Section 52 vocabulary
708,52,immigration,（外国からの）移住/入国,群衆,高価な,injuryの意味,1,Section 52 vocabulary
709,52,inhabit,inhabitの意味,衣服,便利な,考える,1,Section 52 vocabulary
710,52,habitat,habitatの意味,rhythmの意味,ownerの意味,促す,1,Section 52 vocabulary
711,52,oblige,obligeの意味,cruelの意味,navigateの意味,通過する,1,Section 52 vocabulary
712,52,duty,dutyの意味,emphasizeの意味,追加,trialの意味,1,Section 52 vocabulary
713,52,compel,compelの意味,beautyの意味,脅威,支える,1,Section 52 vocabulary
714,52,damp,dampの意味,designationの意味,むしろ・かなり,その間に,1,Section 52 vocabulary
715,52,evaporate,evaporateの意味,calculationの意味,sufficientの意味,一人で,1,Section 52 vocabulary
716,52,steam,steamの意味,detectiveの意味,supporterの意味,明白な/質素な,1,Section 52 vocabulary
717,52,bubble,bubbleの意味,foundationの意味,automobileの意味,neglectの意味,1,Section 52 vocabulary
718,52,breathe,呼吸する,linguisticの意味,enormousの意味,静かな,1,Section 52 vocabulary
719,52,sigh,ため息をつく,imagineの意味,neverthelessの意味,建設する,1,Section 52 vocabulary
720,52,cross,crossの意味,boostの意味,不安な,戻る,1,Section 52 vocabulary
721,52,arrive,到着する,sympathyの意味,不思議に思う,期待する,1,Section 52 vocabulary
722,53,scent,scentの意味,案内する/案内人,治療する,眉,1,Section 53 vocabulary
723,53,smell,においがする,closeの意味,linguisticの意味,overlookの意味,1,Section 53 vocabulary
724,53,instantly,instantlyの意味,説明する,dilemmaの意味,imaginativeの意味,1,Section 53 vocabulary
725,53,shortly,shortlyの意味,要求する,utterの意味,easeの意味,1,Section 53 vocabulary
726,53,immediate,即時の,graveの意味,fragileの意味,hemisphereの意味,1,Section 53 vocabulary
727,53,transport,輸送する,coreの意味,自信がある,evaporateの意味,1,Section 53 vocabulary
728,53,import,輸入する,社会の,範囲,aboardの意味,1,Section 53 vocabulary
729,53,export,輸出する,ウイルス,必要な,prosperityの意味,1,Section 53 vocabulary
730,53,vehicle,乗り物,authenticの意味,massageの意味,sincereの意味,1,Section 53 vocabulary
731,53,automobile,automobileの意味,取り除く,方法,視力/光景,1,Section 53 vocabulary
732,53,aboard,aboardの意味,diffuseの意味,automobileの意味,riskの意味,1,Section 53 vocabulary
733,53,tiny,tinyの意味,相互作用,政治の,〜だけれども,1,Section 53 vocabulary
734,53,minimize,minimizeの意味,健康な,composeの意味,extremelyの意味,1,Section 53 vocabulary
735,53,particle,particleの意味,expeditionの意味,ritualの意味,バレエ,1,Section 53 vocabulary
736,53,molecule,moleculeの意味,効率的な,症状,indeedの意味,1,Section 53 vocabulary
737,53,revive,reviveの意味,頬,召使い,geniusの意味,1,Section 53 vocabulary
738,53,amusement,amusementの意味,かなり,rapidの意味,汚染,1,Section 53 vocabulary
739,53,refresh,refreshの意味,門,addressの意味,scanの意味,1,Section 53 vocabulary
740,53,resume,resumeの意味,spinの意味,corporateの意味,いくぶん,1,Section 53 vocabulary
741,53,memory,memoryの意味,珍しい,fictionの意味,好きで,1,Section 53 vocabulary
742,53,region,regionの意味,heapの意味,accompanyの意味,逮捕する,1,Section 53 vocabulary
743,53,district,districtの意味,shelterの意味,影響,期待する,1,Section 53 vocabulary
744,53,sense,感覚/意味,方言,整える,riskの意味,1,Section 53 vocabulary
745,53,sensible,sensibleの意味,汗/汗をかく,すばらしい,一度,1,Section 53 vocabulary
746,53,nonsense,nonsenseの意味,事実,責任がある,哺乳類,1,Section 53 vocabulary
747,53,wire,wireの意味,detectiveの意味,outweighの意味,dampの意味,1,Section 53 vocabulary
748,53,float,floatの意味,adventureの意味,適切な,影響,1,Section 53 vocabulary
749,53,drift,driftの意味,最新の/最も遅く,mobileの意味,subjectの意味,1,Section 53 vocabulary
750,53,swing,swingの意味,permanentlyの意味,基本的な,器具/楽器,1,Section 53 vocabulary
751,54,direct,直接の,原因・引き起こす,orbitの意味,近くの/近くに,1,Section 54 vocabulary
752,54,administer,administerの意味,輸出する,swingの意味,一度,1,Section 54 vocabulary
753,54,supervise,superviseの意味,secretlyの意味,地域社会/共同体,反応する,1,Section 54 vocabulary
754,54,panel,panelの意味,上がる,歴史,referの意味,1,Section 54 vocabulary
755,54,intimate,親密な,社会の,起源,superviseの意味,1,Section 54 vocabulary
756,54,oppose,opposeの意味,ウイルス,comedyの意味,fragileの意味,1,Section 54 vocabulary
757,54,confront,confrontの意味,発表する,免許,mendの意味,1,Section 54 vocabulary
758,54,counter,counterの意味,dilemmaの意味,終わり,resortの意味,1,Section 54 vocabulary
759,54,reverse,reverseの意味,empathyの意味,避けられない,促進する,1,Section 54 vocabulary
760,54,rebel,rebelの意味,ceilingの意味,変化,謙虚な,1,Section 54 vocabulary
761,54,revolt,revoltの意味,crucialの意味,contemporaryの意味,何もない,1,Section 54 vocabulary
762,54,vivid,vividの意味,superviseの意味,burstの意味,ほのめかす,1,Section 54 vocabulary
763,54,familiar,よく知っている,acidの意味,隠す・仮面,普通の,1,Section 54 vocabulary
764,54,tear,涙,congestionの意味,建設する,扱う・治療する,1,Section 54 vocabulary
765,54,special,特別な,罰する,管理する,feedbackの意味,1,Section 54 vocabulary
766,54,recall,recallの意味,現在の,輸出する,不思議に思う,1,Section 54 vocabulary
767,54,sight,視力/光景,supernaturalの意味,ますます,referの意味,1,Section 54 vocabulary
768,54,scope,範囲,ironの意味,民族の,（外国からの）移住/入国,1,Section 54 vocabulary
769,54,sphere,sphereの意味,comprehensionの意味,analysisの意味,adorableの意味,1,Section 54 vocabulary
770,54,hemisphere,hemisphereの意味,literallyの意味,裁判官,不安な,1,Section 54 vocabulary
771,54,remember,覚えている,refreshの意味,熱望して,個人的な,1,Section 54 vocabulary
772,54,remind,思い出させる,観察する/守る,extremelyの意味,dominantの意味,1,Section 54 vocabulary
773,54,token,tokenの意味,comprehensionの意味,voyageの意味,bubbleの意味,1,Section 54 vocabulary
774,54,unlikely,unlikelyの意味,時々,dampの意味,思い出させる,1,Section 54 vocabulary
775,54,moment,瞬間,nextの意味,instantlyの意味,ほのめかす,1,Section 54 vocabulary
776,54,briefly,brieflyの意味,社会,wanderの意味,あえて〜する,1,Section 54 vocabulary
777,54,temporary,temporaryの意味,burstの意味,geneticの意味,tragicの意味,1,Section 54 vocabulary
778,55,countryside,countrysideの意味,rationalの意味,attachの意味,謙虚な,1,Section 55 vocabulary
779,55,landscape,landscapeの意味,limitationの意味,inchの意味,supernaturalの意味,1,Section 55 vocabulary
780,55,scene,場面,somehowの意味,steadilyの意味,叫ぶ,1,Section 55 vocabulary
781,55,photograph,photographの意味,固定観念,obligationの意味,一晩中,1,Section 55 vocabulary
782,55,public,公の/一般の人,打つ,extendの意味,言葉の,1,Section 55 vocabulary
783,55,private,個人的な,infiniteの意味,資金,agencyの意味,1,Section 55 vocabulary
784,55,supernatural,supernaturalの意味,考える,confrontの意味,大人,1,Section 55 vocabulary
785,55,genuine,genuineの意味,arrayの意味,traitの意味,接触,1,Section 55 vocabulary
786,55,authentic,authenticの意味,riskの意味,親戚,似ている,1,Section 55 vocabulary
787,55,imaginary,imaginaryの意味,misunderstandingの意味,conceiveの意味,子孫,1,Section 55 vocabulary
788,55,fancy,fancyの意味,easeの意味,自信がある,floatの意味,1,Section 55 vocabulary
789,55,modern,現代の,驚かせる,謙虚な,petitionの意味,1,Section 55 vocabulary
790,55,sophisticated,sophisticatedの意味,lovelyの意味,spontaneouslyの意味,subjectの意味,1,Section 55 vocabulary
791,55,refine,refineの意味,missionaryの意味,消化する,accurateの意味,1,Section 55 vocabulary
792,55,era,eraの意味,一晩中,bondの意味,必要な,1,Section 55 vocabulary
793,55,prominent,prominentの意味,管理する,amusementの意味,independentの意味,1,Section 55 vocabulary
794,55,outstanding,outstandingの意味,管理する,ウイルス,遺伝子,1,Section 55 vocabulary
795,55,poet,poetの意味,cycleの意味,infiniteの意味,体,1,Section 55 vocabulary
796,55,feature,featureの意味,勇敢な,desirableの意味,easeの意味,1,Section 55 vocabulary
797,55,trait,traitの意味,大多数,中心的な,雌の・女性の,1,Section 55 vocabulary
798,55,attribute,attributeの意味,認識,特定の,前提,1,Section 55 vocabulary
799,55,grant,grantの意味,逃れる,特別な,個人的な,1,Section 55 vocabulary
800,55,mood,moodの意味,ideologyの意味,整える,ウイルス,1,Section 55 vocabulary
801,55,portray,portrayの意味,illustrationの意味,genuineの意味,責任がある,1,Section 55 vocabulary
802,55,profile,profileの意味,ideologyの意味,paradoxの意味,叫ぶ,1,Section 55 vocabulary
803,55,dominate,dominateの意味,countrysideの意味,根,体,1,Section 55 vocabulary
804,55,colony,colonyの意味,workforceの意味,counterの意味,emphasizeの意味,1,Section 55 vocabulary
805,55,lovely,lovelyの意味,わずかに,変化・差異,delicateの意味,1,Section 55 vocabulary
806,55,beauty,beautyの意味,transmitの意味,費やす,abandonの意味,1,Section 55 vocabulary
807,55,grace,graceの意味,grindの意味,体,〜もまたない,1,Section 55 vocabulary
808,55,magnificent,magnificentの意味,商業の/CM,fierceの意味,信用・功績,1,Section 55 vocabulary
809,56,technique,技術,implicitの意味,nextの意味,firmの意味,1,Section 56 vocabulary
810,56,secretly,secretlyの意味,直接の,routinelyの意味,monopolyの意味,1,Section 56 vocabulary
811,56,modification,modificationの意味,調査する,特徴,王国,1,Section 56 vocabulary
812,56,scandal,scandalの意味,結合する,totalの意味,説明・口座,1,Section 56 vocabulary
813,56,rumor,rumorの意味,signalの意味,exerciseの意味,assignの意味,1,Section 56 vocabulary
814,56,imply,ほのめかす,modificationの意味,workforceの意味,scanの意味,1,Section 56 vocabulary
815,56,implicit,implicitの意味,referの意味,regimeの意味,医療,1,Section 56 vocabulary
816,56,indication,indicationの意味,automobileの意味,balanceの意味,adventureの意味,1,Section 56 vocabulary
817,56,reliable,信頼できる,insertの意味,computeの意味,mergeの意味,1,Section 56 vocabulary
818,56,faith,信仰/信頼,好きで,milestoneの意味,pathの意味,1,Section 56 vocabulary
819,56,detective,detectiveの意味,医学の,必要な,即時の,1,Section 56 vocabulary
820,56,arrest,逮捕する,接触,magnificentの意味,考える,1,Section 56 vocabulary
821,56,misunderstanding,misunderstandingの意味,その間に,issueの意味,偏見,1,Section 56 vocabulary
822,57,fascinate,魅了する,公の/一般の人,形成する,候補者,1,Section 57 vocabulary
823,57,tempt,temptの意味,concludeの意味,moldの意味,inhabitの意味,1,Section 57 vocabulary
824,57,educate,educateの意味,crucialの意味,compelの意味,mendの意味,1,Section 57 vocabulary
825,57,spiritual,精神的な,circulationの意味,従う,nextの意味,1,Section 57 vocabulary
826,57,ritual,ritualの意味,countlessの意味,attainの意味,むしろ・かなり,1,Section 57 vocabulary
827,57,gathering,gatheringの意味,便利な,到着する,示す,1,Section 57 vocabulary
828,57,reception,receptionの意味,inchの意味,認識する,考える,1,Section 57 vocabulary
829,57,attempt,attemptの意味,geneticの意味,eraの意味,perspectiveの意味,1,Section 57 vocabulary
830,57,trial,trialの意味,支配する,corporateの意味,unlockの意味,1,Section 57 vocabulary
831,57,penalty,罰,bubbleの意味,functionの意味,準備する,1,Section 57 vocabulary
832,57,punish,罰する,集中する,決して〜ない,sincereの意味,1,Section 57 vocabulary
833,57,contact,接触,stainの意味,供給する,convertの意味,1,Section 57 vocabulary
834,57,contribute,contributeの意味,leadershipの意味,示す,cycleの意味,1,Section 57 vocabulary
835,57,enormous,enormousの意味,犠牲・通行料,nonethelessの意味,tackleの意味,1,Section 57 vocabulary
836,57,close,closeの意味,attainの意味,課題・挑戦,瞬間,1,Section 57 vocabulary
837,57,disclose,discloseの意味,不思議に思う,mendの意味,shiftの意味,1,Section 57 vocabulary
838,57,enclose,encloseの意味,permanentlyの意味,肝臓,適切な,1,Section 57 vocabulary
839,57,sanctuary,sanctuaryの意味,landscapeの意味,役に立つ,到着する,1,Section 57 vocabulary
840,57,rely,頼る,desirableの意味,memoryの意味,functionの意味,1,Section 57 vocabulary
841,57,resort,resortの意味,acquaintanceの意味,可能な,個人の/個人,1,Section 57 vocabulary
842,57,ease,easeの意味,実行する,追加,個人の/個人,1,Section 57 vocabulary
843,57,relieve,relieveの意味,adventureの意味,促す,strokeの意味,1,Section 57 vocabulary
844,57,sadness,sadnessの意味,体,meditationの意味,すばらしい,1,Section 57 vocabulary
845,57,desperate,desperateの意味,支配する,comedyの意味,moleculeの意味,1,Section 57 vocabulary
846,57,grief,深い悲しみ,信頼できる,熱望して,harassmentの意味,1,Section 57 vocabulary
847,57,reveal,revealの意味,大気,swiftの意味,cheatの意味,1,Section 57 vocabulary
848,57,unlock,unlockの意味,免疫のある,大気,trivialの意味,1,Section 57 vocabulary
849,57,incident,incidentの意味,instantlyの意味,割合,部分的に,1,Section 57 vocabulary
850,57,accidentally,accidentallyの意味,dementiaの意味,photographの意味,通過する,1,Section 57 vocabulary
851,57,fond,好きで,registerの意味,receptionの意味,shapeの意味,1,Section 57 vocabulary
852,58,industry,industryの意味,trivialの意味,健康,関係,1,Section 58 vocabulary
853,58,combine,結合する,明白な/質素な,ほのめかす,longevityの意味,1,Section 58 vocabulary
854,58,assemble,assembleの意味,偏見,定義する,unlikelyの意味,1,Section 58 vocabulary
855,58,minor,minorの意味,convertの意味,geneticの意味,neglectの意味,1,Section 58 vocabulary
856,58,trivial,trivialの意味,artificialの意味,成績/等級,資金,1,Section 58 vocabulary
857,58,patient,患者/忍耐強い,ウイルス,わずかに,進歩,1,Section 58 vocabulary
858,58,hybrid,hybridの意味,inhabitの意味,obligationの意味,sensitiveの意味,1,Section 58 vocabulary
859,58,prosperity,prosperityの意味,提案する・示唆する,部分的な,machineの意味,1,Section 58 vocabulary
860,58,mostly,mostlyの意味,犠牲・通行料,triumphの意味,あいまいな,1,Section 58 vocabulary
861,58,indeed,indeedの意味,calculationの意味,ecosystemの意味,機会,1,Section 58 vocabulary
862,58,central,中心的な,temporaryの意味,器具/楽器,野菜,1,Section 58 vocabulary
863,58,inner,innerの意味,crossの意味,特徴,旅行する,1,Section 58 vocabulary
864,58,interior,interiorの意味,絶えず,expeditionの意味,案内する/案内人,1,Section 58 vocabulary
865,58,maintain,維持する/主張する,選ぶ,adjacentの意味,unexpectedの意味,1,Section 58 vocabulary
866,58,renew,renewの意味,mudの意味,取り消す,profileの意味,1,Section 58 vocabulary
867,58,passion,情熱,影響,hydrogenの意味,scentの意味,1,Section 58 vocabulary
868,58,pollution,汚染,fictionの意味,特徴,予備の/空いている,1,Section 58 vocabulary
869,58,accomplishment,accomplishmentの意味,原因・引き起こす,unexpectedの意味,含む,1,Section 58 vocabulary
870,59,accomplish,accomplishの意味,収穫する,fictionの意味,進化する,1,Section 59 vocabulary
871,59,progress,進歩,evidenceの意味,呼吸する,engineの意味,1,Section 59 vocabulary
872,59,origin,起源,信用・功績,merelyの意味,特徴,1,Section 59 vocabulary
873,59,accelerate,accelerateの意味,infiniteの意味,internetの意味,transitionの意味,1,Section 59 vocabulary
874,59,promote,促進する,temporaryの意味,hemisphereの意味,artificialの意味,1,Section 59 vocabulary
875,59,ancestor,祖先,気が進まない,休む・残り,circulationの意味,1,Section 59 vocabulary
876,59,unknown,unknownの意味,vividの意味,potentialの意味,感情,1,Section 59 vocabulary
877,59,plain,明白な/質素な,接触,覚えている,記事,1,Section 59 vocabulary
878,59,eager,熱望して,difficultの意味,sophisticatedの意味,起源,1,Section 59 vocabulary
879,59,willing,進んで?する,前の,戻る,interfereの意味,1,Section 59 vocabulary
880,59,reluctant,気が進まない,currencyの意味,conceiveの意味,嫌う,1,Section 59 vocabulary
881,59,passion,情熱,regionの意味,accompanyの意味,imaginaryの意味,1,Section 59 vocabulary
882,59,pollution,汚染,支配する,foundationの意味,出発する,1,Section 59 vocabulary
883,59,humble,humbleの意味,最新の/最も遅く,nonsenseの意味,notionの意味,1,Section 59 vocabulary
884,59,modest,謙虚な,他の場所で,tokenの意味,〜だけれども,1,Section 59 vocabulary
885,59,attain,attainの意味,完成させる,mostlyの意味,dangerousの意味,1,Section 59 vocabulary
886,59,inner,innerの意味,meditationの意味,自信がある,囲む,1,Section 59 vocabulary
887,60,insurance,insuranceの意味,燃料,imagineの意味,不安な,1,Section 60 vocabulary
888,60,interpret,通訳する/解釈する,遺伝子,eraの意味,sequenceの意味,1,Section 60 vocabulary
889,60,convert,convertの意味,spanの意味,特別な,信仰/信頼,1,Section 60 vocabulary
890,60,standardize,standardizeの意味,攻撃,confrontの意味,temptの意味,1,Section 60 vocabulary
891,60,undoubtedly,undoubtedlyの意味,消化する,afterwardsの意味,graceの意味,1,Section 60 vocabulary
892,60,positive,前向きな,detailの意味,harmの意味,罰,1,Section 60 vocabulary
893,60,negative,否定的な,educateの意味,corporateの意味,臓器,1,Section 60 vocabulary
894,60,employment,employmentの意味,傾く,sincereの意味,橋,1,Section 60 vocabulary
895,60,invest,investの意味,信仰/信頼,moodの意味,aspirationの意味,1,Section 60 vocabulary
896,60,fund,資金,transmitの意味,chiefの意味,authorの意味,1,Section 60 vocabulary
897,60,intention,intentionの意味,correspondの意味,保護する,健康な,1,Section 60 vocabulary
898,60,influence,影響,種,linguisticの意味,誤った,1,Section 60 vocabulary
899,60,limitation,limitationの意味,exerciseの意味,distributeの意味,完成させる,1,Section 60 vocabulary
900,60,aspiration,aspirationの意味,shapeの意味,assertの意味,artificialの意味,1,Section 60 vocabulary
901,61,replace,replaceの意味,頼る,altitudeの意味,knightの意味,1,Section 61 vocabulary
902,61,displace,displaceの意味,transitionの意味,取引,選ぶ,1,Section 61 vocabulary
903,61,aspect,aspectの意味,balanceの意味,investigateの意味,interfereの意味,1,Section 61 vocabulary
904,61,agent,agentの意味,anticipateの意味,nonethelessの意味,いくぶん,1,Section 61 vocabulary
905,61,agency,agencyの意味,健康,infinitelyの意味,公の/一般の人,1,Section 61 vocabulary
906,61,sufficient,sufficientの意味,sincereの意味,mergeの意味,damageの意味,1,Section 61 vocabulary
907,61,adequate,adequateの意味,古代の,裕福な,dangerousの意味,1,Section 61 vocabulary
908,61,adjustment,adjustmentの意味,statisticsの意味,dimensionの意味,chiefの意味,1,Section 61 vocabulary
909,61,subject,subjectの意味,瞬間,missの意味,swiftの意味,1,Section 61 vocabulary
910,61,transfer,transferの意味,industryの意味,隠す・仮面,性,1,Section 61 vocabulary
911,61,transition,transitionの意味,colonyの意味,observationの意味,職業,1,Section 61 vocabulary
912,61,artist,芸術家,supernaturalの意味,rangeの意味,勇敢な,1,Section 61 vocabulary
913,61,statistic,statisticの意味,不思議に思う,高価な,浅い,1,Section 61 vocabulary
914,61,economical,economicalの意味,diffuseの意味,上向きに,犠牲,1,Section 61 vocabulary
915,61,economics,economicsの意味,人口,ariseの意味,主に,1,Section 61 vocabulary
916,62,infant,infantの意味,関係,商業の/CM,pajamasの意味,1,Section 62 vocabulary
917,62,feeding,feedingの意味,紹介する,広がる/広げる,由来する,1,Section 62 vocabulary
918,62,play,playの意味,restoreの意味,大人,floatの意味,1,Section 62 vocabulary
919,62,practically,practicallyの意味,economicsの意味,deliverの意味,隠れる/隠す,1,Section 62 vocabulary
920,62,alike,似ている,tinyの意味,飢え,地域社会/共同体,1,Section 62 vocabulary
921,62,similar,似ている,誤った,featureの意味,accurateの意味,1,Section 62 vocabulary
922,62,ignore,無視する,communicationの意味,landscapeの意味,異なる,1,Section 62 vocabulary
923,62,neglect,neglectの意味,outstandingの意味,苦闘する,enhanceの意味,1,Section 62 vocabulary
924,62,ordinary,普通の,congressionの意味,含む,sphereの意味,1,Section 62 vocabulary
925,62,detect,detectの意味,obesityの意味,頼む,resumeの意味,1,Section 62 vocabulary
926,62,complete,完成させる,取り消す,減らす,displaceの意味,1,Section 62 vocabulary
927,62,account,説明・口座,edgeの意味,技術,imaginaryの意味,1,Section 62 vocabulary
928,63,quality,質,photographの意味,petitionの意味,身体の,1,Section 63 vocabulary
929,63,principle,原理,playの意味,候補者,避けられない,1,Section 63 vocabulary
930,63,agenda,agendaの意味,exerciseの意味,shelterの意味,accelerateの意味,1,Section 63 vocabulary
931,63,threat,脅威,費用,裁判官,alternativeの意味,1,Section 63 vocabulary
932,63,indicate,示す,隠す・仮面,公の/一般の人,成績/等級,1,Section 63 vocabulary
933,63,present,presentの意味,細い,impulseの意味,shelterの意味,1,Section 63 vocabulary
934,63,emerge,emergeの意味,前提,変化,schemeの意味,1,Section 63 vocabulary
935,63,distinction,distinctionの意味,微小な・分,featureの意味,効率的な,1,Section 63 vocabulary
936,63,difficult,difficultの意味,発見する,むしろ・かなり,nonsenseの意味,1,Section 63 vocabulary
937,63,ethnic,民族の,よく知っている,obligationの意味,perspectiveの意味,1,Section 63 vocabulary
938,63,esteem,esteemの意味,方言,免疫のある,roastの意味,1,Section 63 vocabulary
939,64,social,社会の,moodの意味,燃料,contraryの意味,1,Section 64 vocabulary
940,64,dominant,dominantの意味,imaginaryの意味,大学生,backwardの意味,1,Section 64 vocabulary
941,64,brilliant,brilliantの意味,sympathyの意味,sequenceの意味,implicitの意味,1,Section 64 vocabulary
942,64,utterly,utterlyの意味,建設する,成績/等級,従う,1,Section 64 vocabulary
943,64,cruel,cruelの意味,sufficientの意味,ポケット,維持する,1,Section 64 vocabulary
944,64,congression,congressionの意味,congestionの意味,lengthの意味,attemptの意味,1,Section 64 vocabulary
945,64,obligation,obligationの意味,rigidの意味,beautyの意味,circleの意味,1,Section 64 vocabulary
946,64,outside,外で/外の,資金,standardizeの意味,employmentの意味,1,Section 64 vocabulary
947,64,exit,出口,particleの意味,extremelyの意味,phraseの意味,1,Section 64 vocabulary
